stock,count,raw_mean_residual,mean_noise_variance,shrinkage,offset
4586,663,0.048797557425445025,0.00020820534642771216,0.988241992737676,0.04822379723191261
4587,512,-0.027173093298188178,0.00024728420255956234,0.9860658388511608,-0.02679445967078209
4588,432,-0.2507238373143115,0.00019090995655317061,0.9892081768697863,-0.2480180710554123
4589,343,0.2235006485650256,0.0003648969977078312,0.979573873091262,0.21893540024757385
4590,330,0.04239138841177478,0.00042239709632777315,0.9764310069265817,0.04139226675033569
4591,652,-0.04188794872374988,0.00023185576260568536,0.9869238444313806,-0.041340216994285583
4592,414,0.23210790137881818,0.0003349044813288157,0.9812212599219292,0.22774921357631683
4593,431,0.03795747654274832,0.00035677258743492584,0.9800195727810823,0.03719906881451607
4594,753,0.07440237793824073,0.0002471933616161251,0.9860708863267634,0.07336601614952087
4595,842,-0.06870549671228028,0.00014611315822591933,0.9917194969384427,-0.06813658028841019
4596,407,0.050499689293892584,0.00042541362804188263,0.9762666846400594,0.04930116608738899
4597,563,-0.2591069517772956,0.00019897758451677263,0.9887572544948199,-0.2561938762664795
4598,308,-0.031039703177747787,0.0003903110247640338,0.9781822903959448,-0.030362488701939583
4599,664,0.2294794401849609,0.00019284470926752737,0.9891000006236081,0.2269781082868576
4600,287,-0.04632240082121061,0.0003825660301622019,0.9786059600071108,-0.045331377536058426
4601,386,0.1854015656220944,0.0004468801204424387,0.9750989160964391,0.18078486621379852
4602,343,-0.00069651318274156,0.00043782534249880425,0.9755911515300166,-0.0006795121007598937
4603,562,-0.0826792310860366,0.00026451505337917537,0.9851093594450878,-0.08144808560609818
4604,1196,-0.08371620185448972,8.68559311230858e-05,0.9950611278518628,-0.08330273628234863
4605,264,-0.2422020197704886,0.0003044141002727852,0.9829016821682176,-0.23806077241897583
4606,249,-0.1710281487569273,0.0003707233661283907,0.9792544919626817,-0.16748008131980896
4607,173,0.173595695788676,0.0007013970159113207,0.9614632449111359,0.16690587997436523
4608,248,0.31335459742695093,0.0004723761523488864,0.9737155665780766,0.30511826276779175
4609,215,0.12263004426346269,0.0004985512350416336,0.9722994508105143,0.11923312395811081
4610,250,-0.01681412523984909,0.0005690722788459212,0.9685045626104705,-0.016284557059407234
4611,247,0.08482096673023364,0.00038959360020785757,0.9782215198070462,0.08297369629144669
4612,61,0.19712114960077357,0.0016831368944034706,0.9122565009434592,0.1798250526189804
4613,110,0.13671177212487567,0.0009007552337496093,0.9510461418746281,0.1300192028284073
4614,244,0.15795861300630648,0.0003686002435280291,0.9793708499932192,0.15470005571842194
4615,60,0.08856999203562736,0.0015294839246387248,0.9196227461713575,0.08145097643136978
4616,58,0.2066206711119619,0.0017257611764904392,0.9102339214346468,0.18807314336299896
4617,11,0.5657621273897927,0.016492861775976128,0.5148044240919915,0.291256844997406
4618,244,-0.07365021811985242,0.0005462041432758257,0.969731896291149,-0.07142096757888794
4619,165,0.09099569112965555,0.0005648839265462202,0.968729119184013,0.08815017342567444
4620,52,0.22764484885220343,0.0013905621849467152,0.9263859177447565,0.21088698506355286
4621,229,-0.09607866440602786,0.00045672421762113827,0.9745643349691294,-0.09363483637571335
4622,145,-0.11225502753052219,0.000853929764901209,0.9534725870132702,-0.10703209042549133
4623,257,-0.14103454604368035,0.0004441117054341661,0.9752493598238896,-0.13754385709762573
4624,211,-0.18400090346686648,0.0005513994708660486,0.9694527898719245,-0.17838019132614136
4625,33,0.3208550756627863,0.002991541345133443,0.8540061532351778,0.2740122079849243
4626,162,-0.041199898830166566,0.0005701074447600109,0.9684490787121682,-0.039900004863739014
4627,98,0.00824802475316184,0.0014597059578838954,0.923007380315893,0.007612987887114286
4628,162,-0.25559765652373984,0.0004491573544267295,0.9749751993639548,-0.24920137226581573
4629,113,0.04353984399179442,0.0009434290163371785,0.9488455636949152,0.04131258651614189
4630,252,-0.1667906210003864,0.0004455433654658408,0.9751715534561908,-0.162649467587471
4631,106,0.31684325259389745,0.0011522188074382016,0.938223965804322,0.29726994037628174
4632,85,0.25205551037455304,0.0011863785686581482,0.9365087777496632,0.23605220019817352
4633,110,-0.03149970451539213,0.0015002218760689463,0.9210390976497916,-0.029012460261583328
4634,244,0.1554710792347056,0.0006367032797612466,0.9648929168520725,0.15001294016838074
4635,251,-0.2602148403921925,0.00026714999788545114,0.984963258006817,-0.2563020586967468
4636,254,-0.1008494065737161,0.0005012172971415089,0.9721554434944165,-0.09804129600524902
4637,245,0.22321902112084993,0.0005955797930207038,0.9670857853611359,0.21587194502353668
4638,244,-0.018033142232137624,0.0006166783172603009,0.9659594841982778,-0.01741928420960903
4639,111,0.25514732470719126,0.0014292170484956673,0.924494102256718,0.23588219285011292
4640,256,0.008142532318743179,0.0003864316177027061,0.9783944573170353,0.007966608740389347
4641,138,-0.08290798570690812,0.0005767136604352934,0.9680951415848777,-0.08026281744241714
4642,255,0.008559267953330394,0.0006138171931297732,0.9661120656208401,0.008269212208688259
4643,244,0.07236878170448614,0.000578379967214134,0.9680059077511025,0.07005340605974197
4644,151,-0.04393528599218027,0.0008598471068626259,0.9531652735174031,-0.041877590119838715
4645,243,0.22508453286479038,0.0005543722521311318,0.9692931566389738,0.21817289292812347
4646,0,0.0,0.0,0.0,0.0
4647,197,-0.0010041433414869805,0.0005340161318678157,0.9703872989195939,-0.000974407943431288
4648,185,-0.030788350024738828,0.00029744204186917396,0.9832867434227425,-0.03027377650141716
4649,253,-0.18663950829137219,0.00043008235822419876,0.976012469651132,-0.18216249346733093
4650,61,0.29361728221926164,0.0015367559665182737,0.9192714378918821,0.2699139714241028
4651,259,0.009401126430301592,0.00044840233349399146,0.9750162143852763,0.009166250936686993
4652,48,0.2813058221169437,0.002266668678060257,0.8853248678718856,0.24904704093933105
4653,272,-0.11584051884710789,0.0006732151192240944,0.9629542774260855,-0.11154912412166595
4654,213,0.19988600649223817,0.0005561156765585187,0.9691995622043786,0.193729430437088
4655,209,-0.12659771631262376,0.0006748721575313857,0.9628664797894462,-0.12189669907093048
4656,248,-0.1550039804330276,0.0002914959556056697,0.9836153795035663,-0.15246430039405823
4657,188,0.11343711194027453,0.000735140489256064,0.9596840264364886,0.10886378586292267
4658,103,-0.17374355092789362,0.0016991502408026978,0.9114955928894609,-0.15836648643016815
4659,203,0.24736702913794612,0.0006849625712650475,0.9623321878817196,0.23804925382137299
4660,192,0.155067574523855,0.0008304398874159081,0.9546944764642519,0.14804215729236603
4661,257,-0.08328419696840418,0.00039196113901263606,0.9780920726251651,-0.08145961165428162
4662,83,-0.0254736243780837,0.0007074222450873201,0.9611450642795358,-0.024483848363161087
4663,95,0.33087531166200185,0.0008128399622292201,0.9556120383945015,0.31618842482566833
4664,248,0.02879559674916128,0.000503536774396004,0.9720301916507089,0.02799019031226635
4665,259,0.3104009017241313,0.00040359605983591616,0.9774564210644341,0.3034033477306366
4666,140,0.15645082501162375,0.0010640595003764124,0.9426796805413513,0.14748302102088928
4667,243,0.09403393253561401,0.0005405804202662597,0.9700341984095263,0.09121613204479218
4668,252,0.007290923785019133,0.0003821044893374189,0.9786312189741798,0.007135125808417797
4669,172,-0.06350803033037242,0.0004376341695004391,0.9756015494250349,-0.06195853278040886
4670,249,0.07559763776310477,0.0004513848386140241,0.9748542157885451,0.07369667291641235
4671,205,0.017952276311996508,0.000457918437325827,0.9744995230442172,0.017494484782218933
4672,70,-0.011730313247867993,0.0014838416629101515,0.92183384448402,-0.010813400149345398
4673,207,-0.07310271270321188,0.0005543224306736794,0.9692958315322692,-0.07085815817117691
4674,151,-0.07837338607437563,0.0006493468438418687,0.9642207089249998,-0.07556924223899841
4675,182,0.04194754767385158,0.0007321789075071634,0.9598399204156117,0.04026293009519577
4676,121,0.1243960928433567,0.0012751341288969788,0.9320814687100721,0.11594729125499725
4677,61,-0.2736072804107041,0.0007538436305730517,0.9587006848604601,-0.2623074948787689
4678,265,-0.17942048373087396,0.00043187824336176906,0.9759147179479938,-0.17509908974170685
4679,107,0.008753774030499649,0.001523363393196357,0.9199186337926956,0.008052759803831577
4680,83,0.10196256673479655,0.0010939921135601975,0.9411620999907576,0.09596330672502518
4681,145,-0.2197058619867111,0.00041150756426712757,0.9770246629098389,-0.21465805172920227
4682,197,0.28085933614647496,0.0008905438339606992,0.951574232044597,0.26725849509239197
4683,103,0.2233660058706131,0.0015368072532924602,0.9192689612096436,0.20533344149589539
4684,145,-0.0695806310094636,0.0006650114235356606,0.9633891835442047,-0.06703322380781174
4685,98,0.06489364202229345,0.00208484467488737,0.8935444279102762,0.057985350489616394
4686,252,-0.1377479145672941,0.00044929752244495,0.9749675853929043,-0.13429975509643555
4687,76,0.24597188428436456,0.0012499868356213033,0.9333316115512433,0.2295733392238617
4688,252,0.15569251388522043,0.0005176982014373241,0.971266173669066,0.15121887624263763
4689,231,-0.1215040237356574,0.0005870729052909626,0.9675406513495669,-0.11756008118391037
4690,162,0.25172474323829386,0.0008766465820603519,0.9522938817291291,0.23971593379974365
4691,236,0.07935950758282916,0.0005272954347333243,0.9707490792557288,0.07703816890716553
4692,90,0.23772361568278735,0.000711533565309034,0.9609280743050248,0.22843529284000397
4693,246,0.3230844851681675,0.0006146746924557126,0.9660663308210476,0.31212103366851807
4694,52,0.046407587539691195,0.001292227322734481,0.9312336279642941,0.04321630671620369
4695,253,0.12659986153348043,0.0004232341513491526,0.9763854037191576,0.12361025810241699
4696,165,0.14656712713115144,0.0005204877120045751,0.9711158193714766,0.14233365654945374
4697,243,0.15796888783696747,0.0006559965062844651,0.9638675485610219,0.15226107835769653
4698,202,0.06661278964711888,0.0007130476104846808,0.9608481897106502,0.06400477886199951
4699,188,-0.15100012695852746,0.0008362607596012997,0.9543913962879751,-0.144113227725029
4700,117,0.18330401844448513,0.0006342566748481772,0.9650231013325371,0.17689260840415955
4701,254,0.19181497324639418,0.0005021061700204486,0.9721074405168015,0.18646475672721863
4702,131,-0.11482365250246215,0.0008627551986472617,0.9530143161587936,-0.10942858457565308
4703,171,-0.27395793638731303,0.0005902547153268788,0.9673704688741958,-0.2650188207626343
4704,255,0.24010204046088107,0.00039704379600220434,0.9778142897536705,0.23477520048618317
4705,93,-0.21235867157097785,0.0004163583630360813,0.976760126624742,-0.20742347836494446
4706,83,0.14409974827823868,0.001493481698606741,0.9213659563891623,0.13276860117912292
4707,192,-0.101757587864995,0.00029954561913294876,0.9831705327411671,-0.10004506260156631
4708,43,-0.058906733989715576,0.0014164236133478426,0.9251193723182473,-0.054495759308338165
4709,0,0.0,0.0,0.0,0.0
4710,0,0.0,0.0,0.0,0.0
4711,0,0.0,0.0,0.0,0.0
4712,27,0.2542150356910295,0.004189570588928994,0.806833440508236,0.20510919392108917
4713,30,0.11299830799301465,0.0021278587039297984,0.8915861778682759,0.1007477268576622
4714,35,-0.1784148062978472,0.002865106429944007,0.8593083469962867,-0.15331333875656128
4715,37,0.015742773945267137,0.005228952612454196,0.769936322750378,0.012120933271944523
4716,10,0.4393850464373827,0.015063257784720582,0.5374060192462272,0.23612816631793976
4717,16,0.553515899926424,0.0037018204914150087,0.8253953134712126,0.4568694233894348
4718,342,-0.11103988844868645,0.000289617243765913,0.9837192602831157,-0.10923207551240921
4719,308,-0.13368434534565388,0.000621280377091515,0.9657141611716865,-0.12910085916519165
4720,347,-0.05840725750160492,0.00033829140455918374,0.9810349502828228,-0.05729956179857254
