feature,rawIC_fold2,rawIC_fold3,rawIC_pooled,rawIC_valid,basecorr_fold2,basecorr_valid,partial_fold2,partial_fold3,partial_valid,pool_pass
F2_z20_num80,-0.005154442944178226,-0.007513291671643757,-0.006333867307910992,-0.00534164267098578,-0.05662440638900589,-0.05074732143762142,0.0017920351790323827,-0.002931458661041824,-0.0006826017399799494,False
F2_z20_num81,-0.007857013278431638,-0.00509241239342564,-0.006474712835928639,-0.0054492939131908025,-0.03319970472177217,-0.03767372283606059,-0.0037841931421375586,-0.00010377916850683178,-0.0019905218687917966,False
F2_z20_num82,-0.023372878715825655,-0.012364307131457286,-0.01786859292364147,-0.007741825797166913,-0.0848430104030479,-0.03763266343262094,-0.012964643941173228,-0.007220178764871279,-0.0042868233594349926,True
F2_z20_num83,-0.011748804107908696,-0.010154168508182855,-0.010951486308045776,-0.005507769795553704,-0.04722460421593803,-0.036616533971993624,-0.005955459842016566,-0.003492237282754106,-0.002146056788951322,True
F2_z20_num84,-0.018152847732652102,-0.02170835095942644,-0.01993059934603927,-0.009028688680710219,-0.06573806846158244,-0.05575972001900977,-0.010088338388512369,-0.014078512578538618,-0.003909466414184851,True
F2_z20_num85,-0.01961201931342187,-0.01892416383583246,-0.019268091574627166,-0.0092031512242993,-0.11285022518625239,-0.05640966201392407,-0.005767960356401243,-0.012206107500743652,-0.0040242586880670375,True
F2_z20_num86,-0.01888706167633053,-0.025255756628785975,-0.02207140915255825,-0.00826791831646564,-0.07817160749333563,-0.05938500864928429,-0.009297250569470188,-0.016517213825995303,-0.0028158633479045455,True
F2_z20_num87,-0.010897842106753639,-0.020226220448233297,-0.015562031277493468,-0.00443990939913551,-0.07703974329822129,-0.03677872359272153,-0.0014468840205464854,-0.013624100195303333,-0.0010633059892537263,True
F2_z20_num88,0.0004168264482394429,-0.012059290145142612,-0.005821231848451585,-0.000780940057062834,-0.015413674522435682,-0.017049790257820573,0.0023077204936943173,-0.007653045140355574,0.0007843774498698774,False
F2_z20_num89,0.0032564991440452336,-0.0019948567661617405,0.0006308211889417465,-0.000175087329374289,0.00297861358843429,-0.0034849020115688386,0.002891093562794426,-0.0013897553646750845,0.0001448566726436584,False
F2_z20_num90,-0.021222170258752282,-0.02027727647521195,-0.020749723366982116,-0.0002536387762446345,-0.0959973856322979,-0.0888081552658721,-0.009445556927055739,-0.005758833104688084,0.007899714320419072,True
F2_z20_num91,-0.013965207901704146,-0.008143250244132908,-0.011054229072918528,0.006088249555578864,-0.045908196417410195,-0.030482861509183078,-0.008333355800707768,-0.0014953950906004447,0.008886838632640559,True
F2_z20_num92,-0.010694812102837455,-0.006864615036690339,-0.008779713569763897,-0.005826062290362704,-0.13144357151735075,-0.02483654335538206,0.005430211578809938,-0.003609073763949645,-0.003545853822223907,False
F2_z20_num93,-0.00407428071984794,-0.0069554102255864475,-0.005514845472717194,-0.0019458022358271913,-0.060766405125497636,-0.009192832281576262,0.003380322882184328,-0.004998692560806405,-0.0011018211022735345,False
F2_z20_num94,0.0023282432882917718,-0.019924775702973734,-0.00879826620734098,-0.00844124149366344,0.0027259479567611797,-0.039947495524516465,0.0019938338162248164,-0.01641650476443408,-0.004773717544272941,False
