feature,rawIC_fold2,rawIC_fold3,rawIC_pooled,rawIC_valid,residIC_fold2,residIC_fold3,residIC_valid,pool_pass
F2_z20_num54,-0.00503930378729619,0.0070736421977248285,0.0010171692052143191,0.0018904402790804518,-0.005938692821123635,-0.02688159957212118,-0.013615516796920565,False
F2_z20_num55,-0.005867128747509268,0.008122240176832928,0.0011275557146618299,0.006461546607145101,0.0738472122567221,0.03935236538617809,0.016236850052013783,False
F2_z20_num56,0.011225989082388066,0.01948239161304983,0.015354190347718948,0.01226567575012714,0.02270040988725874,0.006174322598846935,-0.01007004525695158,True
F2_z20_num57,-0.003996408430861002,0.02552162915363058,0.010762610361384789,0.009807614122559658,-0.032836818540042376,-0.08365780254871412,-0.056479429314021556,False
F2_z20_num58,-0.007854415307418268,-0.0028462649444360878,-0.005350340125927178,-0.0016930091110211323,0.07314074470584381,0.10016708139419267,0.05873970386822422,False
F2_z20_num59,-0.007582323044023459,0.004917903083379281,-0.0013322099803220887,0.00019182183395247498,0.022683675715465788,0.0036629856118685937,0.0029701093184720333,False
F2_z20_num60,-0.004221804273510964,0.010206209307816764,0.0029922025171529,0.00789347421285633,0.007013762262931924,-0.03259591494437866,-0.01928334105894878,False
F2_z20_num61,-0.005462449184492398,0.012695931706567376,0.003616741261037489,0.007020888264976646,0.006601211292864555,-0.028344911539255953,-0.018343478248689954,False
F2_z20_num62,-0.002744387763242045,-0.002555860938612385,-0.002650124350927215,-0.0004948089701020094,0.011140067639487276,0.0017069743689848865,0.002088737602809449,False
F2_z20_num63,-0.006827355630290117,0.0002648483670785769,-0.0032812536316057703,0.0007406572644033214,-0.0013652765521713793,-0.002454144327063052,7.328283116375423e-05,False
F2_z20_num64,-0.013490858948716036,-0.01054095393122236,-0.012015906439969198,-0.003615237608100877,0.03710786890892069,0.028224805220033903,0.019575122014746205,True
F2_z20_num65,-0.010156688363444358,-0.003454716792574268,-0.0068057025780093134,-0.0022129657018333604,0.0011347279048689917,0.010857002285269453,0.007057745877281959,False
