index,name,spec,fold2_ic,fold3_ic,pooled_ic,floor_pass
368,concept_5_cat7,"{""cat"": 7, ""col"": 5, ""kind"": ""concept""}",-0.04718752735990648,-0.022421482479988035,-0.03480450491994726,True
369,concept_5_cat8,"{""cat"": 8, ""col"": 5, ""kind"": ""concept""}",-0.046594275004150726,-0.02264505588752975,-0.034619665445840234,True
370,concept_9_cat0,"{""cat"": 0, ""col"": 9, ""kind"": ""concept""}",-0.03416521595997074,-0.03505290429193693,-0.034609060125953835,True
371,concept_9_cat1,"{""cat"": 1, ""col"": 9, ""kind"": ""concept""}",-0.03416521595997074,-0.03505290429193693,-0.034609060125953835,True
372,concept_9_cat2,"{""cat"": 2, ""col"": 9, ""kind"": ""concept""}",-0.033636404518351495,-0.03479892211497334,-0.034217663316662414,True
373,concept_9_cat3,"{""cat"": 3, ""col"": 9, ""kind"": ""concept""}",-0.03399653098219512,-0.035151402602594514,-0.034573966792394814,True
374,concept_9_cat4,"{""cat"": 4, ""col"": 9, ""kind"": ""concept""}",-0.032823842484392615,-0.033775753650781816,-0.03329979806758722,True
375,concept_9_cat5,"{""cat"": 5, ""col"": 9, ""kind"": ""concept""}",-0.03416521595997074,-0.03505290429193693,-0.034609060125953835,True
376,concept_9_cat6,"{""cat"": 6, ""col"": 9, ""kind"": ""concept""}",-0.0325991370881103,-0.036194848019139726,-0.03439699255362501,True
377,concept_9_cat7,"{""cat"": 7, ""col"": 9, ""kind"": ""concept""}",-0.03415042993207505,-0.03500987587237681,-0.034580152902225936,True
378,concept_9_cat8,"{""cat"": 8, ""col"": 9, ""kind"": ""concept""}",-0.03319998295870577,-0.0358281546153624,-0.034514068787034086,True
379,concept_7_cat0,"{""cat"": 0, ""col"": 7, ""kind"": ""concept""}",-0.03482328017928135,-0.031299949078929946,-0.033061614629105646,True
380,concept_7_cat1,"{""cat"": 1, ""col"": 7, ""kind"": ""concept""}",-0.03482328017928135,-0.031299949078929946,-0.033061614629105646,True
381,concept_7_cat2,"{""cat"": 2, ""col"": 7, ""kind"": ""concept""}",-0.0346716153210013,-0.031218623489379458,-0.032945119405190376,True
382,concept_7_cat3,"{""cat"": 3, ""col"": 7, ""kind"": ""concept""}",-0.03468388170180361,-0.03158061644710079,-0.0331322490744522,True
383,concept_7_cat4,"{""cat"": 4, ""col"": 7, ""kind"": ""concept""}",-0.035355358804464415,-0.03140689675540779,-0.0333811277799361,True
384,concept_7_cat5,"{""cat"": 5, ""col"": 7, ""kind"": ""concept""}",-0.03482328017928135,-0.031299949078929946,-0.033061614629105646,True
385,concept_7_cat6,"{""cat"": 6, ""col"": 7, ""kind"": ""concept""}",-0.033534990888807036,-0.030717407550211205,-0.03212619921950912,True
386,concept_7_cat7,"{""cat"": 7, ""col"": 7, ""kind"": ""concept""}",-0.03482979209497623,-0.031249027322088112,-0.03303940970853217,True
387,concept_7_cat8,"{""cat"": 8, ""col"": 7, ""kind"": ""concept""}",-0.033785715198543946,-0.03201749447268493,-0.03290160483561444,True
388,concept_18_cat0,"{""cat"": 0, ""col"": 18, ""kind"": ""concept""}",-0.02574947792987187,-0.03599126085604346,-0.030870369392957668,True
389,concept_18_cat1,"{""cat"": 1, ""col"": 18, ""kind"": ""concept""}",-0.02574947792987187,-0.03599126085604346,-0.030870369392957668,True
390,concept_18_cat2,"{""cat"": 2, ""col"": 18, ""kind"": ""concept""}",-0.02716694660340237,-0.036874814060310936,-0.032020880331856655,True
391,concept_18_cat3,"{""cat"": 3, ""col"": 18, ""kind"": ""concept""}",-0.025450676223431744,-0.03640023841027362,-0.030925457316852683,True
392,concept_18_cat4,"{""cat"": 4, ""col"": 18, ""kind"": ""concept""}",-0.027323686829583596,-0.03561641846246946,-0.03147005264602653,True
393,concept_18_cat5,"{""cat"": 5, ""col"": 18, ""kind"": ""concept""}",-0.02574947792987187,-0.03599126085604346,-0.030870369392957668,True
394,concept_18_cat6,"{""cat"": 6, ""col"": 18, ""kind"": ""concept""}",-0.024067512981487193,-0.033148711748457446,-0.02860811236497232,True
395,concept_18_cat7,"{""cat"": 7, ""col"": 18, ""kind"": ""concept""}",-0.026037019935460964,-0.03588237946827128,-0.03095969970186612,True
396,concept_18_cat8,"{""cat"": 8, ""col"": 18, ""kind"": ""concept""}",-0.025856791553467658,-0.036054231291218014,-0.030955511422342836,True
397,concept_14_cat0,"{""cat"": 0, ""col"": 14, ""kind"": ""concept""}",-0.028480087689792596,-0.026223133591744337,-0.027351610640768464,True
398,concept_14_cat1,"{""cat"": 1, ""col"": 14, ""kind"": ""concept""}",-0.028480087689792596,-0.026223133591744337,-0.027351610640768464,True
399,concept_14_cat2,"{""cat"": 2, ""col"": 14, ""kind"": ""concept""}",-0.02869237225889694,-0.025960229809571626,-0.027326301034234283,True
400,concept_14_cat3,"{""cat"": 3, ""col"": 14, ""kind"": ""concept""}",-0.028465210091710755,-0.026449087139373818,-0.027457148615542284,True
401,concept_14_cat4,"{""cat"": 4, ""col"": 14, ""kind"": ""concept""}",-0.029058543203414347,-0.02542421226714928,-0.027241377735281812,True
402,concept_14_cat5,"{""cat"": 5, ""col"": 14, ""kind"": ""concept""}",-0.028480087689792596,-0.026223133591744337,-0.027351610640768464,True
403,concept_14_cat6,"{""cat"": 6, ""col"": 14, ""kind"": ""concept""}",-0.029401134396912044,-0.027782081052677158,-0.0285916077247946,True
404,concept_14_cat7,"{""cat"": 7, ""col"": 14, ""kind"": ""concept""}",-0.028657334739144127,-0.026115359530090757,-0.02738634713461744,True
405,concept_14_cat8,"{""cat"": 8, ""col"": 14, ""kind"": ""concept""}",-0.029125972934254014,-0.02695285354857838,-0.0280394132414162,True
406,concept_26_cat0,"{""cat"": 0, ""col"": 26, ""kind"": ""concept""}",-0.027856694983875,-0.02603723584215742,-0.026946965413016208,True
407,concept_26_cat1,"{""cat"": 1, ""col"": 26, ""kind"": ""concept""}",-0.027856694983875,-0.02603723584215742,-0.026946965413016208,True
408,concept_26_cat2,"{""cat"": 2, ""col"": 26, ""kind"": ""concept""}",-0.026523223948704665,-0.02563625853291081,-0.02607974124080774,True
409,concept_26_cat3,"{""cat"": 3, ""col"": 26, ""kind"": ""concept""}",-0.028106956532142756,-0.026090067323172653,-0.027098511927657706,True
410,concept_26_cat4,"{""cat"": 4, ""col"": 26, ""kind"": ""concept""}",-0.0246281147024658,-0.024170959094267152,-0.024399536898366478,True
411,concept_26_cat5,"{""cat"": 5, ""col"": 26, ""kind"": ""concept""}",-0.027856694983875,-0.02603723584215742,-0.026946965413016208,True
412,concept_26_cat6,"{""cat"": 6, ""col"": 26, ""kind"": ""concept""}",-0.026475172598797895,-0.027349001376352343,-0.02691208698757512,True
413,concept_26_cat7,"{""cat"": 7, ""col"": 26, ""kind"": ""concept""}",-0.02756666926979551,-0.02604909432565835,-0.026807881797726932,True
414,concept_26_cat8,"{""cat"": 8, ""col"": 26, ""kind"": ""concept""}",-0.026517662364208532,-0.026819531627866062,-0.026668596996037297,True
415,absdev_1,"{""col"": 1, ""kind"": ""absdev""}",-0.01612946260044353,-0.02055347889179457,-0.018341470746119047,True
416,absdev_0,"{""col"": 0, ""kind"": ""absdev""}",-0.004764139699123405,0.0032679932112224994,-0.0007480732439504526,False
417,absdev_2,"{""col"": 2, ""kind"": ""absdev""}",-0.014522718813191157,-0.026310842209446784,-0.02041678051131897,True
418,absdev_10,"{""col"": 10, ""kind"": ""absdev""}",-0.031015430297545093,-0.04496900318264346,-0.03799221674009428,True
419,absdev_4,"{""col"": 4, ""kind"": ""absdev""}",-0.03161485077347089,-0.041576791540882355,-0.03659582115717662,True
420,absdev_8,"{""col"": 8, ""kind"": ""absdev""}",-0.022692909673002054,-0.036566880850426725,-0.02962989526171439,True
421,absdev_6,"{""col"": 6, ""kind"": ""absdev""}",-0.009454336878514422,-0.03143103332752,-0.02044268510301721,True
422,absdev_3,"{""col"": 3, ""kind"": ""absdev""}",-0.02794727711724839,-0.014871531260379092,-0.021409404188813742,True
423,absdev_20,"{""col"": 20, ""kind"": ""absdev""}",-0.019977331571401486,-0.02910890920777133,-0.024543120389586406,True
424,absdev_11,"{""col"": 11, ""kind"": ""absdev""}",-0.02840674772973341,-0.042207340359732184,-0.0353070440447328,True
425,absdev_5,"{""col"": 5, ""kind"": ""absdev""}",-0.02704061122463685,-0.026322319193071753,-0.026681465208854303,True
426,absdev_9,"{""col"": 9, ""kind"": ""absdev""}",-0.014497016730992348,-0.019124843120846127,-0.01681092992591924,True
427,absdev_7,"{""col"": 7, ""kind"": ""absdev""}",-0.023199827490568817,-0.028798509108137617,-0.02599916829935322,True
428,absdev_18,"{""col"": 18, ""kind"": ""absdev""}",-0.011954236549597968,-0.03198049527284368,-0.021967365911220824,True
429,absdev_14,"{""col"": 14, ""kind"": ""absdev""}",-0.02990385040282205,-0.032878480178639966,-0.03139116529073101,True
430,absdev_26,"{""col"": 26, ""kind"": ""absdev""}",-0.007124136548822319,-0.015039009470989911,-0.011081573009906115,True
