window,time,variant,baseline_ic,candidate_ic,delta
fold_2,2039,reference,0.018807057512873444,0.018536164057151038,-0.0002708934557224055
fold_2,2040,reference,0.05786302596083721,0.0494102701127219,-0.008452755848115306
fold_2,2041,reference,0.25808287081930076,0.2659708401563015,0.007887969337000755
fold_2,2042,reference,0.07423825494210463,0.06730209130222865,-0.006936163639875981
fold_2,2043,reference,0.08154219119497376,0.07546515592310747,-0.006077035271866288
fold_2,2044,reference,0.10763673549934537,0.10203862328665506,-0.005598112212690312
fold_2,2045,reference,0.17608880882919567,0.17120308651988542,-0.004885722309310253
fold_2,2046,reference,0.20238726593602127,0.1941394856867129,-0.008247780249308362
fold_2,2047,reference,0.207564321761347,0.20062998188181783,-0.006934339879529183
fold_2,2048,reference,0.32286823466892556,0.3292381584978677,0.006369923828942137
fold_2,2049,reference,0.24302326245346556,0.23306118936163386,-0.009962073091831697
fold_2,2050,reference,0.16634452502112423,0.15976075971133818,-0.006583765309786049
fold_2,2051,reference,0.15839130963678252,0.1629253063890869,0.00453399675230437
fold_2,2052,reference,0.07914602373053604,0.08180827577247066,0.0026622520419346124
fold_2,2053,reference,0.09851272540518036,0.09556934481011435,-0.002943380595066006
fold_2,2054,reference,0.128031016454665,0.1291474871649169,0.0011164707102518934
fold_2,2055,reference,0.09459948100683771,0.09910752536343521,0.004508044356597504
fold_2,2056,reference,0.08577347219198883,0.08623668063685896,0.00046320844487013346
fold_2,2057,reference,0.22957618183172518,0.2299777787728405,0.0004015969411153286
fold_2,2058,reference,0.21628946225997292,0.2119709671647063,-0.0043184950952666334
fold_2,2059,reference,0.23458288434022367,0.2330666416708672,-0.0015162426693564879
fold_2,2060,reference,0.17802049052837732,0.17147920437804626,-0.00654128615033106
fold_2,2061,reference,0.16851159162450904,0.16450859739066312,-0.0040029942338459246
fold_2,2062,reference,0.12971264925802062,0.1251698277411651,-0.004542821516855505
fold_2,2063,reference,0.03182541196480677,0.0331243690076469,0.0012989570428401306
fold_2,2064,reference,0.09367606503898457,0.09339127358784356,-0.000284791451141006
fold_2,2065,reference,0.10292652845878797,0.10191448875179689,-0.001012039706991083
fold_2,2066,reference,0.06496114321802812,0.06244307905540172,-0.002518064162626399
fold_2,2067,reference,0.07346263618708672,0.08099554688355463,0.007532910696467915
fold_2,2068,reference,0.04041131331905611,0.037900176868718854,-0.0025111364503372577
fold_2,2069,reference,0.006156232783552978,0.00043199764136323996,-0.005724235142189738
fold_2,2070,reference,0.0034091390104844647,-0.003229760391706174,-0.006638899402190639
fold_2,2071,reference,-0.025241401731248583,-0.037264454822975565,-0.012023053091726982
fold_2,2072,reference,-0.1304438199037321,-0.13511160755420798,-0.004667787650475874
fold_2,2073,reference,-0.04128904089571839,-0.04607445600036464,-0.004785415104646251
fold_2,2074,reference,0.035573501740102674,0.02951939361433514,-0.006054108125767534
fold_2,2075,reference,0.1270388564008871,0.12038421415763548,-0.0066546422432516295
fold_2,2076,reference,0.2605961499460194,0.253675211319726,-0.006920938626293394
fold_2,2077,reference,0.1797575729826569,0.1767328480396333,-0.00302472494302361
fold_2,2078,reference,0.12163572399323748,0.11655004573763736,-0.005085678255600121
fold_2,2079,reference,0.10652505542767841,0.1023115353900334,-0.0042135200376450105
fold_2,2080,reference,0.14136615847016662,0.14053169822117054,-0.0008344602489960828
fold_2,2081,reference,0.03382168023407583,0.032639103760619174,-0.0011825764734566535
fold_2,2082,reference,0.15406640275423653,0.15471673758427495,0.0006503348300384293
fold_2,2083,reference,0.1218980712242307,0.12015545427965517,-0.0017426169445755313
fold_2,2084,reference,0.16378996078520627,0.1641014828090487,0.00031152202384243655
fold_2,2085,reference,0.18534796703552867,0.18757527030531915,0.0022273032697904815
fold_2,2086,reference,0.183375632796816,0.18487253160852393,0.0014968988117079196
fold_2,2087,reference,0.13248900349959558,0.1335494386627866,0.0010604351631910147
fold_2,2088,reference,0.27846456685471666,0.2802285916184078,0.001764024763691141
fold_2,2089,reference,0.213115108659045,0.20823957979629096,-0.004875528862754053
fold_2,2090,reference,0.2525873711990578,0.24478668623313754,-0.007800684965920235
fold_2,2091,reference,0.32945079176913855,0.32948882549769315,3.803372855459841e-05
fold_2,2092,reference,0.24699206081457734,0.25186195974067654,0.004869898926099209
fold_2,2093,reference,0.232024635340947,0.2296241427800257,-0.0024004925609213135
fold_2,2094,reference,0.22815275745596797,0.22752588159827444,-0.0006268758576935263
fold_2,2095,reference,0.22555395781115828,0.22333631721334563,-0.0022176405978126534
fold_2,2096,reference,0.2702459468155883,0.2758902599569503,0.005644313141362045
fold_2,2097,reference,0.24804386481540033,0.2509998748124644,0.002956009997064052
fold_2,2098,reference,0.2036889743993291,0.2004177817307275,-0.003271192668601597
fold_2,2099,reference,0.1896653748735113,0.1835868145184829,-0.0060785603550283784
fold_2,2100,reference,0.04098522279376134,0.03685794315820155,-0.00412727963555979
fold_2,2101,reference,0.018944109845488277,0.019180187550744177,0.00023607770525590002
fold_2,2102,reference,-0.014596366193936835,-0.025827545448952494,-0.011231179255015659
fold_2,2103,reference,-0.06783786359747832,-0.07890546279205324,-0.011067599194574923
fold_2,2104,reference,0.04669296609268375,0.03862186188303057,-0.00807110420965318
fold_2,2105,reference,0.10021749046923295,0.09558082082470334,-0.004636669644529606
fold_2,2106,reference,0.17110789962270806,0.16710095484116338,-0.004006944781544675
fold_2,2107,reference,0.21783036196413863,0.2159920242027007,-0.001838337761437936
fold_2,2108,reference,0.07132304036126809,0.06527362541630936,-0.006049414944958725
fold_2,2109,reference,0.08856965327002428,0.09023662033703052,0.0016669670670062392
fold_2,2110,reference,0.11111128322676593,0.10844995264761076,-0.0026613305791551717
fold_2,2111,reference,0.16104837529789848,0.1621684975216681,0.0011201222237696151
fold_2,2112,reference,0.13293940976045998,0.13398107160295494,0.001041661842494962
fold_2,2113,reference,0.20240504778842697,0.2030818146594312,0.0006767668710042363
fold_2,2114,reference,0.26586985940146096,0.2697558324270703,0.003885973025609335
fold_2,2115,reference,0.20051871925871373,0.20164392026228894,0.0011252010035752158
fold_2,2116,reference,0.24992638931075098,0.2494679523809586,-0.0004584369297923885
fold_2,2117,reference,0.26348848731639235,0.26376710236022916,0.00027861504383680513
fold_2,2118,reference,0.2050264835113293,0.20593528865594907,0.0009088051446197731
fold_2,2119,reference,0.15896287259665784,0.16098527745820992,0.002022404861552085
fold_2,2120,reference,0.21250679130545774,0.21030230109987047,-0.002204490205587273
fold_2,2121,reference,0.05186788211892239,0.04861741312751214,-0.003250468991410252
fold_2,2122,reference,0.02600386726791963,0.017851785863387676,-0.008152081404531955
fold_2,2123,reference,0.01755284604973104,0.007722826143410171,-0.009830019906320868
fold_2,2124,reference,0.07184046191609274,0.0663796452313636,-0.005460816684729142
fold_2,2125,reference,0.20096999605192686,0.20077871910846465,-0.00019127694346221524
fold_2,2126,reference,0.2510764511741024,0.2495976812350739,-0.0014787699390284847
fold_2,2127,reference,0.290370545075588,0.29435794809220844,0.003987403016620428
fold_2,2128,reference,0.3113421649233527,0.31312853485333736,0.0017863699299846547
fold_2,2129,reference,0.2707855125976862,0.27345243449316314,0.002666921895476959
fold_2,2130,reference,0.21903780710852128,0.21259877272937122,-0.006439034379150055
fold_2,2131,reference,0.24688088902220062,0.24325371652966352,-0.0036271724925371063
fold_2,2132,reference,0.21134992453739093,0.20503281625948716,-0.006317108277903771
fold_2,2133,reference,0.14117906684156076,0.13446907451672213,-0.006709992324838626
fold_2,2134,reference,0.10373683481206641,0.09910307583509173,-0.004633758976974683
fold_2,2135,reference,0.05981238514830679,0.050944363228051175,-0.008868021920255618
fold_2,2136,reference,0.08922457907074184,0.086586579909868,-0.002637999160873844
fold_2,2137,reference,0.17018756728921408,0.16739141394652823,-0.0027961533426858476
fold_2,2138,reference,0.09127543348397271,0.08660068785885287,-0.004674745625119839
fold_2,2139,reference,0.0472879344389537,0.040325942252320945,-0.006961992186632758
fold_2,2140,reference,0.02686164028394708,0.019623416883605582,-0.007238223400341498
fold_2,2141,reference,-0.02657058025608184,-0.03632567459844367,-0.009755094342361832
fold_2,2142,reference,-0.050237740916678215,-0.05531421503441081,-0.005076474117732592
fold_2,2143,reference,-0.026895219547801302,-0.025821096802514425,0.0010741227452868776
fold_2,2144,reference,-0.05361075057430224,-0.05525718908766112,-0.0016464385133588763
fold_2,2145,reference,0.0035164458452551874,-0.0029214439512491113,-0.006437889796504299
fold_2,2146,reference,0.014960485423507466,0.013805043923181326,-0.00115544150032614
fold_2,2147,reference,0.0029189998742669442,-0.0005648783226382376,-0.003483878196905182
fold_2,2148,reference,-0.05672545579286401,-0.06784792015065803,-0.011122464357794022
fold_2,2149,reference,-0.07942143750083909,-0.08651373673363215,-0.007092299232793059
fold_2,2150,reference,0.017807355480413328,0.014504545987610624,-0.0033028094928027035
fold_2,2151,reference,0.11089960398842634,0.11027849929597644,-0.0006211046924499003
fold_2,2152,reference,0.14839502962176698,0.14589037275009675,-0.00250465687167023
fold_2,2153,reference,0.10634260585350441,0.10200386271088814,-0.004338743142616272
fold_2,2154,reference,0.08021648258428511,0.07664582994623689,-0.003570652638048219
fold_2,2155,reference,0.022525677263756292,0.014578966501641966,-0.007946710762114326
fold_2,2156,reference,0.07011790860164469,0.06264203007801677,-0.00747587852362791
fold_2,2157,reference,0.07479194346891996,0.06586411053479549,-0.008927832934124469
fold_2,2158,reference,0.2070580240449235,0.201448548392321,-0.0056094756526025025
fold_2,2159,reference,0.22848428076070904,0.23235052198664055,0.003866241225931516
fold_2,2160,reference,0.21028536615433024,0.2147920475362255,0.00450668138189525
fold_2,2161,reference,0.1985673689826943,0.19259822168979351,-0.005969147292900795
fold_2,2162,reference,0.2195547140683442,0.21007065311623407,-0.00948406095211013
fold_2,2163,reference,0.11376098070707479,0.10113374514637313,-0.012627235560701652
fold_2,2164,reference,0.10175104484264764,0.09467754334240366,-0.007073501500243981
fold_2,2165,reference,0.009944624275251612,0.005359621748355082,-0.00458500252689653
fold_2,2166,reference,0.009850313710111247,0.005975044870609316,-0.003875268839501931
fold_2,2167,reference,-0.05069975137237929,-0.06101462275022451,-0.010314871377845224
fold_2,2168,reference,-0.012973882570699544,-0.018622827236948285,-0.005648944666248741
fold_2,2169,reference,0.10281896581783699,0.10752527573604924,0.004706309918212248
fold_2,2170,reference,0.09819857557731768,0.087276627925376,-0.010921947651941682
fold_2,2171,reference,0.07135183866642214,0.062085477260686264,-0.009266361405735876
fold_2,2172,reference,0.06216600183299328,0.05910568874332963,-0.0030603130896636466
fold_2,2173,reference,0.1764355562641751,0.175087855104197,-0.001347701159978093
fold_2,2174,reference,0.1467338693707536,0.1446624000280781,-0.0020714693426755193
fold_2,2175,reference,0.054663768735962084,0.05712699238822171,0.0024632236522596287
fold_2,2176,reference,0.0266152087069405,0.022639992399017334,-0.003975216307923166
fold_2,2177,reference,0.00690960245364462,0.004775550841267983,-0.002134051612376637
fold_2,2178,reference,0.006214491483018766,0.0027476769265228724,-0.003466814556495894
fold_2,2179,reference,-0.051612758995807924,-0.04897936807912855,0.0026333909166793706
fold_2,2180,reference,0.10767254130599031,0.1073138620209375,-0.0003586792850528153
fold_2,2181,reference,0.1710735651043095,0.17162627673572306,0.0005527116314135716
fold_2,2182,reference,0.11132650127989,0.11255744627291897,0.0012309449930289762
fold_2,2183,reference,0.15108387555150493,0.14868874275991792,-0.0023951327915870124
fold_2,2184,reference,0.22090020450392622,0.21293781790847682,-0.0079623865954494
fold_2,2185,reference,0.1493634400455732,0.1354828837830955,-0.013880556262477695
fold_2,2186,reference,0.11058414325362793,0.10446863479378175,-0.006115508459846181
fold_2,2187,reference,0.11489023274646747,0.10354517575487127,-0.0113450569915962
fold_2,2188,reference,0.12213317134692174,0.11212186133942907,-0.010011310007492669
fold_2,2189,reference,0.1213826491763568,0.1169650126848105,-0.004417636491546306
fold_2,2190,reference,0.1573888285562028,0.15327216522576695,-0.004116663330435838
fold_2,2191,reference,0.14163298658779003,0.14078324232292158,-0.0008497442648684461
fold_2,2192,reference,0.13326835529983908,0.13787884658905833,0.004610491289219254
fold_2,2193,reference,0.14203298460449343,0.14079504994966785,-0.0012379346548255787
fold_2,2194,reference,0.13773129616894447,0.14055848134399307,0.0028271851750485966
fold_2,2195,reference,0.12584146219818143,0.1281999790629013,0.0023585168647198562
fold_2,2196,reference,0.12026275253220035,0.11980722238498001,-0.0004555301472203427
fold_2,2197,reference,0.15556487952981732,0.1552280640784223,-0.0003368154513950228
fold_2,2198,reference,0.16315528943588475,0.15655429185345873,-0.006600997582426021
fold_2,2199,reference,0.18504913263879114,0.1721243249204881,-0.012924807718303039
fold_2,2200,reference,0.14342939074561356,0.135836671013314,-0.007592719732299552
fold_2,2201,reference,0.11513998367397983,0.10554136616582913,-0.009598617508150706
fold_2,2202,reference,0.11744946266782981,0.11687758491348857,-0.0005718777543412407
fold_2,2203,reference,0.1641830564205683,0.16265528413034838,-0.0015277722902199142
fold_2,2204,reference,0.10082829814888987,0.09923522118933639,-0.0015930769595534772
fold_2,2205,reference,0.0043373596878291945,-7.879199455557483e-05,-0.0044161516823847695
fold_2,2206,reference,-0.009488571356184309,-0.01583506883805687,-0.006346497481872562
fold_2,2207,reference,-0.004506919542217677,-0.019884738583180524,-0.015377819040962847
fold_2,2208,reference,-0.021361389673399164,-0.040686195946132216,-0.01932480627273305
fold_2,2209,reference,-0.02869564283230019,-0.04258428961616551,-0.013888646783865321
fold_2,2210,reference,0.04504493495925874,0.04612714825269514,0.0010822132934364057
fold_2,2211,reference,0.20145161520412344,0.20208661579400478,0.0006350005898813349
fold_2,2212,reference,0.21437071267925167,0.21140910393187465,-0.002961608747377026
fold_2,2213,reference,0.3062947835423114,0.3058709003421328,-0.0004238832001785542
fold_2,2214,reference,0.2056678464625702,0.1978319048311196,-0.0078359416314506
fold_2,2215,reference,0.05162346768995237,0.03752150492813312,-0.01410196276181925
fold_2,2216,reference,0.03914895073588779,0.043877386832062805,0.004728436096175015
fold_2,2217,reference,0.028869159727158717,0.012043128163963909,-0.01682603156319481
fold_2,2218,reference,-0.027808245719938878,-0.050211935738862706,-0.022403690018923828
fold_2,2219,reference,0.1345210821909235,0.13060789070727963,-0.003913191483643885
fold_2,2220,reference,0.0690170703658219,0.07349458958607777,0.004477519220255868
fold_2,2221,reference,0.10835988134160095,0.11199293809421648,0.003633056752615535
fold_2,2222,reference,0.15466296629867737,0.15305750914506128,-0.0016054571536160966
fold_2,2223,reference,0.14620095867825253,0.1412967492302628,-0.004904209447989721
fold_2,2224,reference,0.15306043072579428,0.15441713129098086,0.0013567005651865804
fold_2,2225,reference,0.17326214976219662,0.17615618141031344,0.0028940316481168293
fold_2,2226,reference,0.0754371757842728,0.06909906983836048,-0.006338105945912317
fold_2,2227,reference,0.08295937330297486,0.08631275129880488,0.0033533779958300203
fold_2,2228,reference,0.1513269285463206,0.14791841972088424,-0.0034085088254363627
fold_2,2229,reference,0.1848685301060739,0.18303409839564036,-0.0018344317104335428
fold_2,2230,reference,0.1407420056508673,0.14098913533319168,0.00024712968232437627
fold_2,2231,reference,0.24154790304040866,0.24480928247036635,0.0032613794299576893
fold_2,2232,reference,0.23170882895901512,0.23325180060762116,0.001542971648606034
fold_2,2233,reference,0.14951067765822657,0.14793240987709205,-0.0015782677811345125
fold_2,2234,reference,0.18528518093385102,0.1857885144559127,0.0005033335220616941
fold_2,2235,reference,0.30505660892339065,0.3068051404174039,0.0017485314940132723
fold_2,2236,reference,0.23682395722185526,0.23936228596919262,0.002538328747337365
fold_2,2237,reference,0.16379920795059996,0.15996152120772328,-0.0038376867428766837
fold_2,2238,reference,0.11489960991804701,0.11505826598002744,0.0001586560619804278
fold_2,2239,reference,0.1132555280084189,0.10601358513963455,-0.007241942868784351
fold_2,2240,reference,0.04666926409145745,0.04118809457576277,-0.0054811695156946755
fold_2,2241,reference,0.09234438844676392,0.12299328545290919,0.030648897006145273
fold_2,2242,reference,0.1626617275868098,0.15139431057573688,-0.011267417011072922
fold_2,2243,reference,0.21647244185707853,0.20967972930454037,-0.00679271255253816
fold_2,2244,reference,0.09827753402774767,0.09540723672268207,-0.0028702973050655917
fold_2,2245,reference,0.07582127359160662,0.07483928418614882,-0.000981989405457795
fold_2,2246,reference,0.1340054472437448,0.13686030032433885,0.0028548530805940497
fold_2,2247,reference,0.15345432077695903,0.157223712202045,0.0037693914250859772
fold_2,2248,reference,0.1810447197525191,0.18576401425654226,0.004719294504023169
fold_2,2249,reference,0.14957092345941367,0.15217099477266505,0.0026000713132513786
fold_2,2250,reference,0.1736164816335087,0.16533634914023737,-0.008280132493271336
fold_2,2251,reference,0.2548377239318501,0.2559747945138842,0.0011370705820341054
fold_2,2252,reference,0.13695096853105873,0.13017543647686108,-0.006775532054197647
fold_2,2253,reference,0.16742174200909166,0.1669865839566938,-0.0004351580523978549
fold_2,2254,reference,0.1809582286480009,0.1779378337882086,-0.0030203948597923025
fold_2,2255,reference,0.1755458333111197,0.17063749246810128,-0.004908340843018416
fold_2,2256,reference,0.06357879897575568,0.05982610958181883,-0.003752689393936845
fold_2,2257,reference,0.028923065215240965,0.026928006306639125,-0.0019950589086018405
fold_2,2258,reference,0.14738849173910293,0.14308368317999043,-0.0043048085591125
fold_2,2259,reference,0.12105793542349007,0.12229219443271633,0.00123425900922626
fold_2,2260,reference,0.14506923106271707,0.1496423282199236,0.004573097157206524
fold_2,2261,reference,0.15708172016621585,0.15451665179674717,-0.0025650683694686816
fold_2,2262,reference,0.1022556766042889,0.1003399453066948,-0.001915731297594106
fold_2,2263,reference,0.09007173477136679,0.08466854554760704,-0.0054031892237597495
fold_2,2264,reference,0.08872717491822196,0.09057445920263484,0.0018472842844128728
fold_2,2265,reference,0.058327022408354565,0.061302449893392064,0.002975427485037499
fold_2,2266,reference,0.13380840317925968,0.13469101336080413,0.000882610181544452
fold_2,2267,reference,0.14249198962396975,0.14739668917328894,0.004904699549319186
fold_2,2268,reference,0.15088903666294765,0.15069850183990102,-0.00019053482304662306
fold_2,2269,reference,0.1629951189968547,0.15594392044238836,-0.0070511985544663425
fold_2,2270,reference,0.15620104307482557,0.15280634154910833,-0.0033947015257172475
fold_2,2271,reference,0.1102766485218872,0.10758526088166555,-0.002691387640221657
fold_2,2272,reference,0.10561034428771586,0.10319272155730282,-0.0024176227304130438
fold_2,2273,reference,0.15144552856065144,0.1523356925115838,0.00089016395093236
fold_2,2274,reference,0.05627215248780165,0.05962680755776203,0.003354655069960376
fold_2,2275,reference,0.11693718640704881,0.11580568266637846,-0.0011315037406703504
fold_2,2276,reference,-0.04509830393014365,-0.04333831121262161,0.0017599927175220367
fold_2,2277,reference,0.00594109402883663,0.0029936175176765913,-0.002947476511160039
fold_2,2278,reference,0.015627509394750848,0.014167934490086466,-0.0014595749046643815
fold_2,2279,reference,0.16892640084611404,0.17101299047845397,0.0020865896323399302
fold_2,2280,reference,0.2187120800098345,0.21853445019488194,-0.00017762981495256236
fold_2,2281,reference,0.18051238215537133,0.17829664583577484,-0.002215736319596484
fold_2,2282,reference,0.23553639180862407,0.2376424342004776,0.0021060423918535243
fold_2,2283,reference,0.15963069314929862,0.15699026247673248,-0.002640430672566141
fold_2,2284,reference,-0.00289172069079319,-0.008143759681735153,-0.005252038990941963
fold_2,2285,reference,0.023294228620238364,0.030262368604024398,0.0069681399837860335
fold_2,2286,reference,0.021619608367319156,0.020858333120959104,-0.0007612752463600526
fold_2,2287,reference,-0.04962071981121582,-0.05907604617694395,-0.009455326365728135
fold_2,2288,reference,0.003369483627243657,0.0037464265733826913,0.0003769429461390342
fold_2,2289,reference,0.01606199536508529,0.012404229406267961,-0.0036577659588173297
fold_2,2290,reference,0.012213550117197039,0.008511094132638085,-0.003702455984558954
fold_2,2291,reference,0.109499327416486,0.11071763949927359,0.0012183120827875815
fold_2,2292,reference,0.10886216735892755,0.10641651686180101,-0.002445650497126542
fold_2,2293,reference,0.02876762468381938,0.00690724317475936,-0.02186038150906002
fold_2,2294,reference,0.01187849047988928,0.000634736803573669,-0.01124375367631561
fold_2,2295,reference,0.05313892021206418,0.03320149311755891,-0.019937427094505265
fold_2,2296,reference,0.08543222005548548,0.06949352851611425,-0.015938691539371233
fold_2,2297,reference,0.03329206500494409,0.01989611306507122,-0.01339595193987287
fold_2,2298,reference,0.13724720759705938,0.13924816852843847,0.002000960931379081
fold_2,2299,reference,0.22989849380150587,0.21815919450623775,-0.011739299295268124
fold_2,2300,reference,0.25888586102113076,0.2649678397404118,0.006081978719281067
fold_2,2301,reference,0.20567539816802635,0.18800977623137216,-0.01766562193665419
fold_2,2302,reference,0.13694907392396372,0.13070407901878933,-0.006244994905174384
fold_2,2303,reference,0.14640797004058,0.1385879874065301,-0.007819982634049899
fold_2,2304,reference,0.12605873335010964,0.12817999855922246,0.0021212652091128215
fold_2,2305,reference,0.13174966485315004,0.12947661390241366,-0.002273050950736377
fold_2,2306,reference,0.10860021507144826,0.111170989544592,0.0025707744731437304
fold_2,2307,reference,0.09157605967696565,0.08784356319281235,-0.0037324964841533026
fold_2,2308,reference,0.08018268899819701,0.07537173680431687,-0.004810952193880141
fold_2,2309,reference,-0.03899793108898226,-0.0430268302328908,-0.00402889914390854
fold_2,2310,reference,0.10216460907900787,0.10380007499067541,0.0016354659116675357
fold_2,2311,reference,0.08176709685593803,0.07415176527090035,-0.007615331585037674
fold_2,2312,reference,0.05432246665884645,0.04689692118146293,-0.00742554547738352
fold_2,2313,reference,0.12371565279737295,0.11753032642083593,-0.006185326376537029
fold_2,2314,reference,0.3161272905128151,0.3152149315994927,-0.0009123589133223642
fold_2,2315,reference,0.258859167737701,0.26302721809645757,0.004168050358756559
fold_2,2316,reference,0.23480425311651412,0.23332884953814956,-0.0014754035783645647
fold_2,2317,reference,0.2511685008216842,0.2476655562654064,-0.0035029445562777817
fold_2,2318,reference,0.3027232162333633,0.2966510006066096,-0.006072215626753696
fold_2,2319,reference,0.3130651877818705,0.31429565718544616,0.0012304694035756847
fold_2,2320,reference,0.3552462111486296,0.3549420647124939,-0.00030414643613568826
fold_2,2321,reference,0.36045794410748344,0.35543545113153524,-0.005022492975948201
fold_2,2322,reference,0.33117216830679586,0.34063112718637634,0.009458958879580481
fold_2,2323,reference,0.34748024677101563,0.3523877137041971,0.004907466933181448
fold_2,2324,reference,0.3494584544996298,0.35539954024379466,0.0059410857441648535
fold_2,2325,reference,0.18845324344248765,0.1910873038291784,0.0026340603866907564
fold_2,2326,reference,0.20860990609523947,0.20473738137305994,-0.0038725247221795267
fold_2,2327,reference,0.11293654883684195,0.11096669878001529,-0.0019698500568266636
fold_2,2328,reference,0.07826149407098068,0.07748067849358937,-0.0007808155773913056
fold_2,2329,reference,0.048670081788135235,0.04434223861079308,-0.004327843177342153
fold_2,2330,reference,0.09839674020766424,0.09431453923289887,-0.004082200974765374
fold_2,2331,reference,0.06777960652708759,0.06557471768399731,-0.00220488884309028
fold_2,2332,reference,0.15620134212402637,0.15702351275577825,0.000822170631751884
fold_2,2333,reference,0.13428968468906316,0.13019532169143072,-0.004094362997632439
fold_2,2334,reference,0.12703463440710736,0.13915637929839111,0.012121744891283759
fold_2,2335,reference,0.19453010026234874,0.1998610612460338,0.0053309609836850735
fold_2,2336,reference,0.20468603224738216,0.21293216979828242,0.008246137550900257
fold_2,2337,reference,0.1396554790801514,0.14135174047486812,0.0016962613947167082
fold_2,2338,reference,0.16428737170317434,0.16361768578230046,-0.0006696859208738803
fold_2,2339,reference,0.10423529871668055,0.10356773022211259,-0.0006675684945679633
fold_2,2340,reference,0.06547589938122925,0.049762809905608406,-0.01571308947562084
fold_2,2341,reference,0.0176673895501609,0.013477216453718696,-0.004190173096442205
fold_2,2342,reference,0.01542431998757628,-0.0010890650357265547,-0.016513385023302834
fold_2,2343,reference,0.06217270089881856,0.05139473777562758,-0.01077796312319098
fold_2,2344,reference,0.11702268013529729,0.11326725819796922,-0.003755421937328071
fold_2,2345,reference,0.12166541470697569,0.11875664329203983,-0.002908771414935854
fold_2,2346,reference,0.10273383559998338,0.10186939989487141,-0.0008644357051119655
fold_2,2347,reference,0.11614173645496866,0.11787637628233869,0.0017346398273700298
fold_2,2348,reference,0.18663412812677685,0.1841144469638117,-0.0025196811629651372
fold_2,2349,reference,0.12084118170946631,0.11247917789866232,-0.008362003810803986
fold_2,2350,reference,0.0812812777851422,0.07662553699437187,-0.00465574079077033
fold_2,2351,reference,0.06916113019054711,0.06936195445286189,0.00020082426231478323
fold_2,2352,reference,0.048047354097759225,0.0515456382122632,0.003498284114503973
fold_2,2353,reference,0.06437728006594526,0.06824550989362042,0.0038682298276751653
fold_2,2354,reference,0.06601658705057926,0.060118532375705476,-0.005898054674873789
fold_2,2355,reference,0.10808145295192909,0.11016067167880958,0.002079218726880494
fold_2,2356,reference,0.13695726866310673,0.13422693376981396,-0.002730334893292774
fold_2,2357,reference,0.1160513188022287,0.10872728566088913,-0.007324033141339573
fold_2,2358,reference,0.1680769952937852,0.1624042543456664,-0.005672740948118787
fold_2,2359,reference,0.11651214917701881,0.09935029103092599,-0.01716185814609282
fold_2,2360,reference,0.11198587287715715,0.10503814086811478,-0.006947732009042376
fold_2,2361,reference,-0.0391911063736607,-0.047925912484098145,-0.008734806110437442
fold_2,2362,reference,0.003499695898301236,-0.002217308257337684,-0.00571700415563892
fold_2,2363,reference,0.0064279224958161425,-0.0022428659918845187,-0.008670788487700662
fold_2,2364,reference,0.13891654326352668,0.13715289316808818,-0.001763650095438496
fold_2,2365,reference,0.0747401219352565,0.07144766238042283,-0.0032924595548336766
fold_2,2366,reference,0.08236023515043768,0.08128772788751297,-0.00107250726292471
fold_2,2367,reference,0.11227808042740532,0.10867577450428476,-0.003602305923120566
fold_2,2368,reference,0.11356764891648659,0.11323492197552812,-0.00033272694095846933
fold_2,2369,reference,0.032487487266458025,0.02965668839804102,-0.002830798868417004
fold_2,2370,reference,-0.06437502420273157,-0.06348236345907167,0.000892660743659901
fold_2,2371,reference,-0.05334002050271312,-0.05087578562056469,0.0024642348821484333
fold_2,2372,reference,-0.08235835427980898,-0.07308758131776315,0.009270772962045828
fold_2,2373,reference,-0.08579747118921055,-0.08279863377861632,0.0029988374105942295
fold_2,2374,reference,0.1371173587779438,0.13011013209346295,-0.007007226684480838
fold_2,2375,reference,0.18503247608363785,0.17875858898962532,-0.006273887094012526
fold_2,2376,reference,0.18586996502687028,0.17123494187671107,-0.014635023150159215
fold_2,2377,reference,0.20038483369888976,0.19502032839392142,-0.005364505304968348
fold_2,2378,reference,0.22028368034828033,0.21471674431797746,-0.005566936030302866
fold_2,2379,reference,0.11382342616847928,0.12194991424612206,0.008126488077642782
fold_2,2380,reference,0.2789715501439339,0.28433725154693906,0.005365701403005185
fold_2,2381,reference,0.33921460072379933,0.34756598305108327,0.00835138232728394
fold_2,2382,reference,0.28243364247662406,0.28387068062714704,0.0014370381505229846
fold_2,2383,reference,0.21801698996225619,0.21664491607500808,-0.0013720738872481097
fold_2,2384,reference,0.2246193068746288,0.2244563786622972,-0.00016292821233160337
fold_2,2385,reference,0.015342391775254018,0.008108311757777344,-0.007234080017476673
fold_2,2386,reference,0.11469906726133183,0.10572616041821076,-0.008972906843121076
fold_2,2387,reference,0.1435357191333476,0.13107281792331318,-0.012462901210034405
fold_2,2388,reference,0.1360027837803411,0.12556027039242557,-0.010442513387915547
fold_2,2389,reference,0.258608825762884,0.2571174987267772,-0.0014913270361068265
fold_2,2390,reference,0.3267820777812759,0.3247080986273294,-0.0020739791539464703
fold_2,2391,reference,0.32244466426457785,0.31271287916115365,-0.009731785103424206
fold_2,2392,reference,0.2779696884381964,0.2744942482215921,-0.003475440216604342
fold_2,2393,reference,0.25889541228658847,0.2530367484315418,-0.005858663855046686
fold_2,2394,reference,0.17667432134618213,0.16675927396895318,-0.009915047377228953
